Source.Name,Game Completed Date,Team,Outcome,Task Completed,All Tasks Completed,Murdered,Game Length,Ejected,Sabotages Fixed,Time To Completed All Tasks,Rank Change,Region/Game Code,,,,,
User20,12/16/2020 at 11:37:04 am EST,Crewmate,Win,4,No,No,07m 14s,No,0,07m 14s,++,NA / VNUPXQ,,,,,
User20,12/16/2020 at 11:28:55 am EST,Crewmate,Win,4,No,No,03m 23s,No,2,-,N/A,NA / FABLFF,,,,,
User20,12/15/2020 at 10:19:35 pm EST,Crewmate,Win,4,No,Yes,06m 35s,No,0,-,++,NA / ZBRGWQ,,,,,
User20,12/15/2020 at 10:04:11 pm EST,Crewmate,Win,6,Yes,Yes,08m 16s,No,0,05m 58s,++,NA / ZBRGWQ,,,,,
User20,12/15/2020 at 9:55:20 pm EST,Crewmate,Loss,2,No,Yes,07m 10s,No,0,-,---,NA / ZBRGWQ,,,,,
User20,12/15/2020 at 9:47:12 pm EST,Crewmate,Win,6,Yes,No,07m 09s,No,0,07m 08s,++,NA / ZBRGWQ,,,,,
User20,12/15/2020 at 8:37:02 pm EST,Crewmate,Loss,5,Yes,Yes,11m 05s,No,0,05m 20s,--,NA / CYDTTQ,,,,,
User20,12/15/2020 at 8:17:47 pm EST,Crewmate,Loss,5,Yes,Yes,04m 45s,No,0,04m 44s,N/A,NA / IGQAXQ,,,,,
User20,12/15/2020 at 8:12:27 pm EST,Crewmate,Win,1,No,No,02m 06s,No,0,-,N/A,NA / RUJJGF,,,,,
User21,12/25/2020 at 9:18:14 pm EST,Crewmate,Loss,8,Yes,No,09m 36s,Yes,0,06m 46s,--,Europe / BKINIF,,,,,
User21,12/25/2020 at 8:54:11 pm EST,Crewmate,Loss,4,No,No,09m 34s,Yes,0,-,---,Europe / BKINIF,,,,,
User21,12/25/2020 at 8:44:21 pm EST,Crewmate,Win,6,No,Yes,07m 30s,No,0,-,++,Europe / BKINIF,,,,,
User21,12/25/2020 at 8:34:38 pm EST,Crewmate,Loss,5,No,Yes,20m 22s,No,3,-,---,Europe / BKINIF,,,,,
User21,12/25/2020 at 7:42:14 pm EST,Crewmate,Win,7,No,No,10m 52s,No,1,-,++,Europe / OIQBDF,,,,,
User21,12/25/2020 at 7:29:05 pm EST,Crewmate,Loss,8,Yes,Yes,11m 20s,No,1,07m 52s,--,Europe / OIQBDF,,,,,
User21,12/25/2020 at 7:17:23 pm EST,Crewmate,Win,8,Yes,Yes,25m 28s,No,0,18m 26s,++,Europe / OIQBDF,,,,,
User21,12/23/2020 at 7:56:31 am EST,Crewmate,Loss,7,Yes,Yes,09m 07s,No,0,06m 10s,--,Europe / GDDIUF,,,,,
User21,12/23/2020 at 7:44:05 am EST,Crewmate,Win,7,Yes,Yes,09m 30s,No,0,04m 49s,++,Europe / GDDIUF,,,,,
User21,12/23/2020 at 7:31:11 am EST,Crewmate,Loss,7,Yes,No,11m 40s,No,0,08m 30s,--,Europe / GDDIUF,,,,,
User21,12/23/2020 at 7:18:25 am EST,Crewmate,Win,7,Yes,No,12m 44s,No,1,10m 35s,++,Europe / GDDIUF,,,,,
User21,12/23/2020 at 7:03:52 am EST,Crewmate,Win,6,No,No,12m 58s,No,1,-,++,Europe / GDDIUF,,,,,
User21,12/22/2020 at 4:18:05 pm EST,Crewmate,Win,6,No,No,07m 03s,No,0,-,++,Europe / NMCIQQ,,,,,
User21,12/22/2020 at 4:09:27 pm EST,Crewmate,Loss,5,No,Yes,11m 06s,No,0,-,---,Europe / NMCIQQ,,,,,
User21,12/22/2020 at 3:35:11 pm EST,Crewmate,Loss,2,No,No,09m 56s,No,1,-,---,Europe / NMCIQQ,,,,,
User21,12/22/2020 at 3:24:26 pm EST,Crewmate,Win,3,No,No,03m 02s,No,0,-,N/A,Europe / NMCIQQ,,,,,
User21,12/22/2020 at 3:16:20 pm EST,Crewmate,Win,4,No,No,12m 21s,No,1,-,++,Europe / NMCIQQ,,,,,
User21,12/22/2020 at 2:58:21 pm EST,Crewmate,Loss,3,No,Yes,08m 38s,No,2,-,---,Europe / NMCIQQ,,,,,
User21,12/22/2020 at 2:48:47 pm EST,Crewmate,Win,7,Yes,Yes,11m 08s,No,1,08m 35s,++,Europe / NMCIQQ,,,,,
User21,12/22/2020 at 2:34:47 pm EST,Crewmate,Loss,7,Yes,Yes,14m 25s,No,0,04m 34s,--,Europe / NMCIQQ,,,,,
User21,12/22/2020 at 2:17:31 pm EST,Crewmate,Win,7,Yes,No,16m 13s,No,0,13m 54s,++,Europe / NMCIQQ,,,,,
User21,12/22/2020 at 2:00:53 pm EST,Crewmate,Loss,7,Yes,Yes,15m 51s,No,1,01m 55s,--,Europe / NMCIQQ,,,,,
User21,12/22/2020 at 1:41:34 pm EST,Crewmate,Win,7,Yes,No,11m 33s,No,1,04m 23s,++,Europe / NMCIQQ,,,,,
User21,12/22/2020 at 1:28:17 pm EST,Crewmate,Loss,6,No,No,08m 07s,No,0,-,---,Europe / NMCIQQ,,,,,
User21,12/22/2020 at 1:16:00 pm EST,Crewmate,Win,7,Yes,No,16m 48s,No,1,16m 46s,++,Europe / NMCIQQ,,,,,
User21,12/21/2020 at 12:20:01 pm EST,Crewmate,Loss,5,No,Yes,04m 57s,No,0,-,N/A,Europe / BOBWIF,,,,,
User21,12/21/2020 at 11:48:45 am EST,Crewmate,Win,7,Yes,No,09m 00s,No,3,08m 27s,++,Europe / BOBWIF,,,,,
User21,12/20/2020 at 4:53:52 pm EST,Crewmate,Loss,7,Yes,Yes,07m 31s,No,0,07m 13s,--,NA / BXPKNF,,,,,
User21,12/19/2020 at 5:55:58 pm EST,Crewmate,Loss,5,No,No,10m 29s,No,1,-,---,Europe / QZBNZF,,,,,
User21,12/19/2020 at 5:44:14 pm EST,Crewmate,Loss,1,No,No,02m 44s,No,0,-,N/A,Europe / QZBNZF,,,,,
User21,12/19/2020 at 5:34:40 pm EST,Crewmate,Win,7,Yes,Yes,20m 59s,No,1,07m 45s,++,Europe / QZBNZF,,,,,
User21,12/19/2020 at 5:13:06 pm EST,Crewmate,Loss,2,No,No,04m 38s,No,0,-,N/A,Europe / QZBNZF,,,,,
User21,12/19/2020 at 4:39:53 pm EST,Crewmate,Loss,5,No,No,14m 30s,No,0,-,---,Europe / QZBNZF,,,,,
User21,12/19/2020 at 4:24:18 pm EST,Crewmate,Win,7,Yes,Yes,16m 16s,No,0,13m 00s,++,Europe / QZBNZF,,,,,
User21,12/19/2020 at 4:07:24 pm EST,Crewmate,Win,4,No,No,05m 04s,No,0,-,++,Europe / QZBNZF,,,,,
User21,12/19/2020 at 3:59:45 pm EST,Crewmate,Win,2,No,No,05m 59s,No,0,-,++,Europe / QZBNZF,,,,,
User21,12/19/2020 at 3:51:12 pm EST,Crewmate,Win,7,Yes,No,09m 25s,No,0,09m 24s,++,Europe / FCMXRQ,,,,,
User21,12/11/2020 at 5:22:11 pm EST,Crewmate,Win,3,No,No,04m 41s,No,0,-,N/A,Europe / EVPUMF,,,,,
User21,12/11/2020 at 5:16:34 pm EST,Crewmate,Loss,4,No,Yes,05m 14s,No,0,-,---,Europe / EVPUMF,,,,,
User21,12/11/2020 at 5:10:11 pm EST,Crewmate,Win,5,Yes,No,10m 34s,No,0,04m 56s,++,Europe / EVPUMF,,,,,
User21,12/11/2020 at 4:57:40 pm EST,Crewmate,Win,5,No,Yes,06m 11s,No,0,-,++,Europe / EVPUMF,,,,,
User21,12/05/2020 at 5:36:07 pm EST,Crewmate,Win,8,Yes,No,09m 48s,No,0,06m 47s,++,NA / BODLCF,,,,,
User21,12/05/2020 at 5:21:09 pm EST,Crewmate,Win,3,No,No,10m 41s,No,0,-,++,NA / BODLCF,,,,,
User21,12/05/2020 at 5:04:30 pm EST,Crewmate,Win,7,No,No,09m 46s,No,0,-,++,NA / BODLCF,,,,,
User21,12/05/2020 at 4:46:53 pm EST,Crewmate,Win,8,Yes,No,21m 39s,No,1,10m 52s,++,NA / BODLCF,,,,,
User21,12/05/2020 at 4:22:17 pm EST,Crewmate,Win,5,No,No,14m 17s,No,2,-,++,NA / BODLCF,,,,,
User21,12/05/2020 at 4:00:22 pm EST,Crewmate,Loss,5,No,Yes,11m 35s,No,1,-,---,NA / BODLCF,,,,,
User21,12/05/2020 at 3:43:38 pm EST,Crewmate,Win,8,Yes,Yes,18m 32s,No,2,15m 12s,++,NA / BODLCF,,,,,
User21,12/05/2020 at 3:22:34 pm EST,Crewmate,Win,8,Yes,Yes,18m 44s,No,0,11m 27s,++,NA / BODLCF,,,,,
User21,12/02/2020 at 2:26:05 pm EST,Crewmate,Loss,5,No,Yes,08m 18s,No,0,-,---,NA / ZLWXDF,,,,,
User21,12/02/2020 at 1:56:08 pm EST,Crewmate,Win,4,No,No,07m 11s,No,0,-,++,NA / ZLWXDF,,,,,
User21,12/02/2020 at 1:48:43 pm EST,Crewmate,Win,7,Yes,Yes,07m 39s,No,0,06m 09s,++,NA / ZLWXDF,,,,,
User21,12/02/2020 at 1:39:03 pm EST,Crewmate,Win,6,No,Yes,14m 16s,No,0,-,++,NA / ZLWXDF,,,,,
User21,12/02/2020 at 1:22:29 pm EST,Crewmate,Loss,4,No,Yes,08m 31s,No,0,-,---,NA / ZLWXDF,,,,,
User21,11/22/2020 at 1:51:12 pm EST,Crewmate,Win,6,Yes,No,06m 26s,No,1,04m 18s,++,NA / LCHPMF,,,,,
User21,11/22/2020 at 1:40:04 pm EST,Crewmate,Loss,2,No,No,05m 11s,No,0,-,---,NA / LCHPMF,,,,,
User21,11/22/2020 at 1:26:24 pm EST,Crewmate,Loss,6,Yes,No,11m 34s,No,0,11m 06s,--,NA / GMHOWQ,,,,,
User21,11/21/2020 at 12:29:53 pm EST,Crewmate,Loss,8,Yes,Yes,13m 22s,No,0,11m 19s,--,NA / TTDHOF,,,,,
User21,11/21/2020 at 12:12:07 pm EST,Crewmate,Win,8,Yes,Yes,16m 16s,No,0,13m 29s,++,NA / TTDHOF,,,,,
User21,11/21/2020 at 11:22:24 am EST,Crewmate,Win,3,No,No,05m 39s,No,0,-,++,NA / TTDHOF,,,,,
User21,11/21/2020 at 11:14:13 am EST,Crewmate,Loss,5,No,No,10m 31s,No,0,-,---,NA / TTDHOF,,,,,
User22,12/27/2020 at 9:04:29 pm EST,Crewmate,Loss,1,No,No,13m 31s,No,0,-,---,Europe / HZJCWQ,,,,,
User22,12/27/2020 at 8:41:45 pm EST,Crewmate,Loss,1,No,Yes,15m 39s,No,0,-,---,Europe / HZJCWQ,,,,,
User22,12/27/2020 at 8:24:28 pm EST,Crewmate,Win,0,No,No,04m 17s,No,0,-,N/A,Europe / HZJCWQ,,,,,
User22,12/27/2020 at 8:16:18 pm EST,Crewmate,Win,2,No,No,08m 22s,No,0,-,++,Europe / HZJCWQ,,,,,
User22,12/27/2020 at 7:55:20 pm EST,Crewmate,Loss,1,No,Yes,08m 43s,No,0,-,---,Europe / HZJCWQ,,,,,
User22,12/27/2020 at 7:28:45 pm EST,Crewmate,Loss,0,No,Yes,08m 40s,No,0,-,N/A,Europe / HZJCWQ,,,,,
User22,12/27/2020 at 7:19:36 pm EST,Crewmate,Win,6,No,No,13m 13s,No,0,-,++,Europe / HZJCWQ,,,,,
User22,12/27/2020 at 7:01:30 pm EST,Crewmate,Loss,4,No,No,08m 31s,No,0,-,---,Europe / HZJCWQ,,,,,
User22,12/27/2020 at 6:47:45 pm EST,Crewmate,Win,0,No,No,00m 20s,No,0,-,N/A,Europe / HOEVQQ,,,,,
User22,12/04/2020 at 10:54:42 pm EST,Crewmate,Loss,7,Yes,Yes,18m 06s,No,1,09m 36s,--,NA / YDRIIF,,,,,
User22,12/04/2020 at 10:31:50 pm EST,Crewmate,Loss,4,No,No,14m 34s,No,2,-,---,NA / YDRIIF,,,,,
User22,12/04/2020 at 10:10:37 pm EST,Crewmate,Win,8,Yes,No,10m 48s,No,0,10m 48s,++,NA / CRQDGF,,,,,
User22,11/28/2020 at 2:17:58 pm EST,Crewmate,Loss,7,Yes,Yes,15m 09s,No,0,15m 08s,--,Europe / DJCWJF,,,,,
User22,11/28/2020 at 2:00:03 pm EST,Crewmate,Loss,7,Yes,No,14m 25s,No,0,07m 02s,--,Europe / DJCWJF,,,,,
User22,11/28/2020 at 1:43:49 pm EST,Crewmate,Win,6,No,No,18m 11s,No,1,-,++,Europe / DJCWJF,,,,,
User22,11/28/2020 at 1:21:42 pm EST,Crewmate,Loss,5,No,Yes,19m 29s,No,1,-,---,Europe / DJCWJF,,,,,
User22,11/28/2020 at 12:57:12 pm EST,Crewmate,Win,5,No,Yes,11m 44s,No,0,-,++,Europe / DJCWJF,,,,,
User22,11/28/2020 at 12:36:59 am EST,Crewmate,Win,5,No,No,08m 24s,No,0,-,++,Europe / OXLMSF,,,,,
User22,11/28/2020 at 12:25:53 am EST,Crewmate,Win,6,No,No,11m 02s,No,0,-,++,Europe / NSQIDF,,,,,
User22,11/27/2020 at 11:49:11 pm EST,Crewmate,Loss,7,Yes,No,13m 47s,No,3,13m 21s,--,Europe / NSQIDF,,,,,
User22,11/27/2020 at 11:31:30 pm EST,Crewmate,Win,7,Yes,No,19m 53s,Yes,1,16m 32s,++,Europe / NSQIDF,,,,,
User22,11/27/2020 at 11:05:51 pm EST,Crewmate,Win,7,Yes,No,13m 59s,No,1,13m 58s,++,Europe / NSQIDF,,,,,
User22,11/27/2020 at 10:48:41 pm EST,Crewmate,Win,5,No,No,25m 40s,No,0,-,++,Europe / NSQIDF,,,,,
User22,11/27/2020 at 10:04:41 pm EST,Crewmate,Win,2,No,No,08m 58s,No,1,-,++,Europe / JHDOOF,,,,,
User22,11/27/2020 at 6:44:27 pm EST,Crewmate,Win,7,Yes,No,18m 34s,No,0,18m 32s,++,Europe / CMESWQ,,,,,
User22,11/27/2020 at 6:21:04 pm EST,Crewmate,Loss,7,Yes,No,13m 54s,No,0,06m 14s,--,Europe / CMESWQ,,,,,
User22,11/27/2020 at 6:03:41 pm EST,Crewmate,Loss,5,No,Yes,16m 57s,No,0,-,---,Europe / CMESWQ,,,,,
User22,11/27/2020 at 5:43:52 pm EST,Crewmate,Win,7,Yes,No,19m 54s,No,1,19m 16s,++,Europe / CMESWQ,,,,,
User22,11/27/2020 at 5:19:40 pm EST,Crewmate,Win,7,Yes,No,14m 53s,No,2,12m 32s,++,Europe / CMESWQ,,,,,
User22,11/27/2020 at 5:03:43 pm EST,Crewmate,Win,7,Yes,Yes,14m 46s,No,1,10m 49s,++,Europe / CMESWQ,,,,,
User22,11/27/2020 at 4:45:06 pm EST,Crewmate,Win,6,No,Yes,17m 26s,No,2,-,++,Europe / CMESWQ,,,,,
User22,11/27/2020 at 4:22:35 pm EST,Crewmate,Loss,6,No,Yes,12m 08s,No,1,-,---,Europe / CMESWQ,,,,,
User22,11/27/2020 at 3:41:51 pm EST,Crewmate,Loss,1,No,No,06m 31s,No,0,-,---,Europe / RTJZNF,,,,,
User22,11/27/2020 at 3:34:54 pm EST,Crewmate,Win,0,No,No,04m 02s,No,0,-,N/A,Europe / RTJZNF,,,,,
User22,11/27/2020 at 3:30:20 pm EST,Crewmate,Win,1,No,Yes,03m 17s,No,0,-,N/A,Europe / RTJZNF,,,,,
User22,11/27/2020 at 3:00:25 pm EST,Crewmate,Loss,6,Yes,Yes,12m 21s,No,1,12m 19s,--,Europe / EHCIQQ,,,,,
User22,11/27/2020 at 2:31:59 pm EST,Crewmate,Win,0,No,Yes,08m 39s,No,0,-,N/A,Europe / EHCIQQ,,,,,
User22,11/27/2020 at 2:21:25 pm EST,Crewmate,Loss,6,Yes,Yes,13m 43s,No,0,05m 12s,--,Europe / EHCIQQ,,,,,
User22,11/27/2020 at 2:14:49 am EST,Crewmate,Loss,4,No,No,11m 00s,Yes,0,-,---,Europe / JJHDWQ,,,,,
User22,11/27/2020 at 2:02:58 am EST,Crewmate,Loss,0,No,No,03m 24s,No,1,-,N/A,Europe / JJHDWQ,,,,,
User22,11/27/2020 at 12:49:43 am EST,Crewmate,Loss,6,No,Yes,15m 15s,No,1,-,---,Europe / ATIEWQ,,,,,
User22,11/27/2020 at 12:31:03 am EST,Crewmate,Loss,1,No,Yes,12m 46s,No,0,-,---,Europe / ATIEWQ,,,,,
User22,11/26/2020 at 11:54:19 pm EST,Crewmate,Win,7,Yes,No,13m 18s,No,0,09m 29s,++,Europe / ATIEWQ,,,,,
User22,11/26/2020 at 11:13:02 pm EST,Crewmate,Win,7,No,No,08m 38s,No,0,-,++,Europe / SJHCDF,,,,,
User22,11/26/2020 at 11:01:30 pm EST,Crewmate,Loss,1,No,Yes,10m 29s,No,0,-,---,Europe / SJHCDF,,,,,
User22,11/26/2020 at 10:45:44 pm EST,Crewmate,Win,7,No,Yes,06m 44s,No,0,-,++,Europe / SJHCDF,,,,,
User22,11/26/2020 at 10:36:25 pm EST,Crewmate,Win,8,Yes,Yes,08m 50s,No,1,08m 27s,++,Europe / SJHCDF,,,,,
User22,11/26/2020 at 10:25:13 pm EST,Crewmate,Loss,2,No,Yes,05m 58s,No,1,-,---,Europe / SJHCDF,,,,,
User22,11/26/2020 at 10:11:45 pm EST,Crewmate,Win,8,Yes,No,15m 47s,No,0,15m 46s,++,Europe / SJHCDF,,,,,
User22,11/26/2020 at 9:49:12 pm EST,Crewmate,Win,7,No,No,10m 59s,No,0,-,++,Europe / SJHCDF,,,,,
User22,11/26/2020 at 9:10:21 pm EST,Crewmate,Loss,2,No,Yes,19m 38s,No,0,-,---,Europe / SJHCDF,,,,,
User22,11/26/2020 at 8:46:52 pm EST,Crewmate,Loss,3,No,Yes,11m 20s,No,0,-,---,Europe / SJHCDF,,,,,
User22,11/26/2020 at 8:30:21 pm EST,Crewmate,Win,8,Yes,Yes,07m 22s,No,0,06m 27s,++,Europe / SJHCDF,,,,,
User22,11/26/2020 at 8:15:59 pm EST,Crewmate,Win,4,No,Yes,05m 42s,No,0,-,++,Europe / SJHCDF,,,,,
User22,11/26/2020 at 8:04:31 pm EST,Crewmate,Win,7,Yes,No,16m 36s,No,0,02m 32s,++,Europe / IMZDKF,,,,,
User22,11/26/2020 at 4:20:25 pm EST,Crewmate,Win,3,No,No,11m 03s,No,2,-,++,Europe / TIMRQQ,,,,,
User22,11/26/2020 at 4:04:54 pm EST,Crewmate,Loss,5,No,No,21m 55s,No,0,-,---,Europe / TIMRQQ,,,,,
User22,11/26/2020 at 3:17:33 pm EST,Crewmate,Loss,6,No,No,11m 46s,No,0,-,---,Europe / TIMRQQ,,,,,
User22,11/26/2020 at 2:36:33 pm EST,Crewmate,Loss,7,Yes,No,15m 00s,No,0,11m 54s,--,Europe / TIMRQQ,,,,,
User22,11/26/2020 at 3:30:08 am EST,Crewmate,Loss,7,No,No,15m 27s,No,1,-,---,NA / ZZEDNF,,,,,
User22,11/26/2020 at 3:12:43 am EST,Crewmate,Loss,7,No,Yes,24m 24s,No,0,-,---,NA / ZZEDNF,,,,,
User22,11/26/2020 at 2:46:54 am EST,Crewmate,Win,4,No,No,16m 03s,No,2,-,++,NA / ZZEDNF,,,,,
User22,11/26/2020 at 2:30:18 am EST,Crewmate,Loss,5,No,No,11m 28s,No,1,-,---,NA / ZZEDNF,,,,,
User22,11/26/2020 at 2:17:34 am EST,Crewmate,Loss,1,No,No,07m 36s,No,0,-,---,NA / ZZEDNF,,,,,
User22,11/26/2020 at 2:05:54 am EST,Crewmate,Win,4,No,No,06m 35s,No,0,-,++,NA / ZZEDNF,,,,,
User22,11/26/2020 at 12:55:20 am EST,Crewmate,Win,5,No,No,16m 13s,No,1,-,++,NA / ZZEDNF,,,,,
User22,11/25/2020 at 11:53:21 pm EST,Crewmate,Win,5,No,Yes,19m 48s,No,0,-,++,NA / UHWTVF,,,,,
User22,11/25/2020 at 10:33:38 pm EST,Crewmate,Loss,3,No,No,11m 31s,No,1,-,---,NA / PMVNCF,,,,,
User22,11/25/2020 at 10:02:28 pm EST,Crewmate,Loss,5,No,Yes,12m 00s,No,0,-,---,NA / PMVNCF,,,,,
User22,11/25/2020 at 9:46:11 pm EST,Crewmate,Loss,5,No,Yes,11m 18s,No,1,-,---,NA / PMVNCF,,,,,
User22,11/25/2020 at 9:33:41 pm EST,Crewmate,Win,1,No,No,12m 22s,No,0,-,++,NA / PMVNCF,,,,,
User22,11/25/2020 at 9:19:28 pm EST,Crewmate,Loss,7,Yes,Yes,14m 44s,No,0,11m 27s,--,NA / PMVNCF,,,,,
User22,11/25/2020 at 9:03:04 pm EST,Crewmate,Win,3,No,Yes,11m 56s,No,3,-,++,NA / PMVNCF,,,,,
User22,11/25/2020 at 8:48:17 pm EST,Crewmate,Win,6,No,No,12m 15s,No,1,-,++,NA / RMMVVF,,,,,
User22,11/25/2020 at 8:17:46 pm EST,Crewmate,Win,7,Yes,No,16m 37s,No,0,04m 57s,++,NA / RMMVVF,,,,,
User22,11/25/2020 at 7:27:51 pm EST,Crewmate,Loss,7,Yes,Yes,25m 29s,No,0,22m 03s,--,NA / RMMVVF,,,,,
User22,11/25/2020 at 7:01:57 pm EST,Crewmate,Win,2,No,Yes,10m 35s,No,1,-,++,NA / RMMVVF,,,,,
User22,11/25/2020 at 6:20:26 pm EST,Crewmate,Loss,5,No,Yes,07m 55s,No,1,-,---,NA / ETEEJF,,,,,
User22,11/25/2020 at 5:34:10 pm EST,Crewmate,Win,3,No,Yes,11m 03s,No,0,-,++,NA / NWMSVF,,,,,
User22,11/25/2020 at 5:08:51 pm EST,Crewmate,Loss,6,Yes,No,20m 49s,Yes,1,13m 24s,--,NA / ATZPBF,,,,,
User23,12/29/2020 at 10:25:41 pm EST,Crewmate,Loss,8,Yes,Yes,17m 23s,No,0,10m 58s,--,NA / SRKQNF,,,,,
User23,12/29/2020 at 10:07:12 pm EST,Crewmate,Win,8,Yes,No,17m 05s,No,1,13m 35s,++,NA / SRKQNF,,,,,
User23,12/29/2020 at 9:47:27 pm EST,Crewmate,Loss,3,No,No,09m 16s,No,0,-,---,NA / SRKQNF,,,,,
User23,12/29/2020 at 9:36:52 pm EST,Crewmate,Win,8,Yes,No,12m 15s,No,0,10m 02s,++,NA / SRKQNF,,,,,
User23,12/29/2020 at 9:10:26 pm EST,Crewmate,Loss,7,No,Yes,18m 29s,No,0,-,---,NA / SRKQNF,,,,,
User23,12/29/2020 at 8:50:08 pm EST,Crewmate,Win,8,Yes,No,10m 35s,Yes,0,08m 00s,++,NA / SRKQNF,,,,,
User23,12/29/2020 at 8:36:29 pm EST,Crewmate,Win,8,Yes,No,13m 56s,No,1,08m 37s,++,NA / HUYDCF,,,,,
User23,12/29/2020 at 8:14:05 pm EST,Crewmate,Win,8,Yes,No,12m 37s,No,2,10m 41s,++,NA / HUYDCF,,,,,
User23,12/29/2020 at 7:58:07 pm EST,Crewmate,Win,7,Yes,No,12m 54s,No,2,06m 01s,++,NA / NJCRNF,,,,,
User23,12/29/2020 at 7:34:20 pm EST,Crewmate,Loss,4,No,No,09m 30s,No,3,-,---,NA / NJCRNF,,,,,
User23,12/28/2020 at 1:16:44 am EST,Crewmate,Win,7,Yes,No,24m 10s,No,1,05m 32s,++,NA / TWGUMF,,,,,
User23,12/28/2020 at 12:27:19 am EST,Crewmate,Win,2,No,Yes,05m 40s,No,0,-,++,NA / YWLCGF,,,,,
User23,12/28/2020 at 12:14:02 am EST,Crewmate,Win,4,No,No,07m 07s,No,0,-,++,NA / LHNSFF,,,,,
User23,12/28/2020 at 12:00:11 am EST,Crewmate,Win,4,No,Yes,05m 00s,No,0,-,++,NA / LHNSFF,,,,,
User23,12/27/2020 at 11:49:19 pm EST,Crewmate,Win,7,Yes,Yes,24m 31s,No,1,16m 01s,++,NA / LHNSFF,,,,,
User23,12/26/2020 at 3:11:39 am EST,Crewmate,Win,7,Yes,Yes,16m 27s,No,2,15m 20s,++,NA / KTSMSF,,,,,
User23,12/26/2020 at 2:53:51 am EST,Crewmate,Win,6,No,No,07m 00s,No,0,-,++,NA / KTSMSF,,,,,
User23,12/26/2020 at 2:45:00 am EST,Crewmate,Loss,7,Yes,Yes,14m 26s,No,0,06m 15s,--,NA / KTSMSF,,,,,
User23,11/29/2020 at 10:42:07 pm EST,Crewmate,Win,8,Yes,Yes,12m 15s,No,0,07m 23s,++,NA / LLNYBF,,,,,
User23,11/29/2020 at 10:17:28 pm EST,Crewmate,Win,8,Yes,Yes,13m 28s,No,0,10m 41s,++,NA / MSVQUF,,,,,
User23,11/29/2020 at 9:50:15 pm EST,Crewmate,Loss,8,Yes,Yes,12m 01s,No,0,08m 36s,--,NA / MSVQUF,,,,,
User23,11/29/2020 at 9:36:53 pm EST,Crewmate,Loss,7,No,No,06m 09s,No,0,-,---,NA / MSVQUF,,,,,
User23,11/29/2020 at 9:24:19 pm EST,Crewmate,Loss,6,No,Yes,10m 36s,No,0,-,---,NA / MSVQUF,,,,,
User23,11/29/2020 at 8:50:39 pm EST,Crewmate,Win,8,Yes,No,17m 29s,No,0,16m 22s,++,NA / MSVQUF,,,,,
User23,11/29/2020 at 8:27:21 pm EST,Crewmate,Win,8,Yes,Yes,13m 32s,No,2,10m 28s,++,NA / MSVQUF,,,,,
User23,11/29/2020 at 8:12:06 pm EST,Crewmate,Loss,8,Yes,No,18m 01s,No,0,13m 36s,--,NA / MSVQUF,,,,,
User23,11/29/2020 at 7:51:54 pm EST,Crewmate,Loss,8,Yes,Yes,10m 29s,No,2,09m 15s,--,NA / MSVQUF,,,,,
User23,11/29/2020 at 7:39:03 pm EST,Crewmate,Win,8,Yes,No,09m 28s,No,0,07m 43s,++,NA / MSVQUF,,,,,
User23,11/29/2020 at 7:28:50 pm EST,Crewmate,Win,4,No,No,05m 53s,No,0,-,++,NA / MSVQUF,,,,,
User23,11/29/2020 at 7:14:29 pm EST,Crewmate,Loss,5,Yes,No,09m 05s,No,0,03m 54s,--,Europe / PSHLQQ,,,,,
User24,12/29/2020 at 4:37:49 pm EST,Crewmate,Loss,8,No,Yes,09m 35s,No,2,-,---,NA / MHTFVF,,,,,
User24,12/29/2020 at 4:27:48 pm EST,Crewmate,Win,9,Yes,Yes,09m 16s,No,0,04m 52s,++,NA / MHTFVF,,,,,
User24,12/29/2020 at 4:02:18 pm EST,Crewmate,Loss,9,Yes,Yes,05m 22s,No,1,05m 18s,--,NA / TFDQUF,,,,,
User24,12/28/2020 at 3:39:07 pm EST,Crewmate,Loss,8,Yes,Yes,02m 42s,No,0,02m 34s,N/A,NA / DKCVDF,,,,,
User24,12/28/2020 at 3:34:18 pm EST,Crewmate,Win,0,No,No,01m 19s,No,0,-,N/A,NA / DKCVDF,,,,,
User24,12/28/2020 at 3:32:45 pm EST,Crewmate,Win,0,No,No,00m 49s,No,0,-,N/A,NA / DKCVDF,,,,,
User24,12/28/2020 at 3:31:26 pm EST,Crewmate,Win,8,Yes,No,10m 09s,No,1,06m 34s,++,NA / DKCVDF,,,,,
User24,12/28/2020 at 3:20:47 pm EST,Crewmate,Win,2,No,Yes,02m 59s,No,0,-,N/A,NA / DKCVDF,,,,,
User24,12/28/2020 at 3:12:55 pm EST,Crewmate,Loss,9,Yes,Yes,11m 14s,No,0,04m 30s,--,NA / XRMMVF,,,,,
User24,12/28/2020 at 3:00:36 pm EST,Crewmate,Loss,7,No,No,06m 57s,No,0,-,---,NA / XRMMVF,,,,,
User24,12/28/2020 at 2:49:48 pm EST,Crewmate,Win,9,Yes,Yes,06m 36s,No,0,04m 08s,++,NA / XRMMVF,,,,,
User24,12/23/2020 at 12:13:38 pm EST,Crewmate,Loss,8,Yes,Yes,10m 45s,No,2,09m 41s,--,NA / DWOLJF,,,,,
User24,12/23/2020 at 12:01:30 pm EST,Crewmate,Win,4,No,Yes,04m 57s,No,0,-,N/A,NA / DWOLJF,,,,,
